"","country","iso3","g.whoregion","row.rank.new","year.new","source.new","all.areas.covered.new","surv.quality.new","dst.rlt.new","mdr.new","mdr.new.pcnt","mdr.new.pcnt.lo","mdr.new.pcnt.hi","dr.r.nh.new","dr.r.nh.new.pcnt","dr.r.nh.new.pcnt.lo","dr.r.nh.new.pcnt.hi","xpert.new","xpert.dr.r.new","xpert.dr.r.new.pcnt","xpert.dr.r.new.pcnt.lo","xpert.dr.r.new.pcnt.hi","r.rlt.new","rr.new","rr.new.pcnt","rr.new.pcnt.lo","rr.new.pcnt.hi","dst.rlt.hr.new","dst.rlt.hr.new.pcnt","dst.rlt.hr.new.pcnt.lo","dst.rlt.hr.new.pcnt.hi","dst.rlt.rr.new","dst.rlt.rr.new.pcnt","dst.rlt.rr.new.pcnt.lo","dst.rlt.rr.new.pcnt.hi","dr.h.nr.new","dr.h.nr.new.pcnt","dr.h.nr.new.pcnt.lo","dr.h.nr.new.pcnt.hi"
"755","Republic of Moldova","MDA","EUR",8,2011,"Surveillance",1,"A",1379,359,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,144,NA,NA,NA
"756","Republic of Moldova","MDA","EUR",9,2006,"Surveillance",1,"A",825,160,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,NA,NA,NA
"757","Madagascar","MDG","AFR",1,2007,"Survey",1,"A",810,NA,0.49,0.13,1.26,NA,0,0,0.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.07,2.8,5.72
"758","Mexico","MEX","AMR",1,2009,"Survey",1,"A",1584,NA,2.4,2.1,2.8,NA,0.2,0.1,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.1,5.6,6.6
"759","Marshall Islands","MHL","WPR",1,2017,"Surveillance",1,"A",67,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"760","Marshall Islands","MHL","WPR",2,2013,"Surveillance",1,"A",72,1,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"761","Marshall Islands","MHL","WPR",3,2012,"Surveillance",1,"A",73,3,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"762","Marshall Islands","MHL","WPR",4,2011,"Surveillance",1,"A",50,1,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"763","Marshall Islands","MHL","WPR",5,2010,"Surveillance",1,"A",68,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"764","North Macedonia","MKD","EUR",1,2021,"Surveillance",1,"A",100,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,1,NA,NA,NA,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"765","North Macedonia","MKD","EUR",2,2020,"Surveillance",1,"A",81,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,1,NA,NA,NA,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"766","North Macedonia","MKD","EUR",3,2019,"Surveillance",1,"A",106,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126,1,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"767","North Macedonia","MKD","EUR",4,2018,"Surveillance",1,"A",128,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128,0,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"768","North Macedonia","MKD","EUR",5,2017,"Surveillance",1,"A",136,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136,0,NA,NA,NA,5,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"769","North Macedonia","MKD","EUR",6,2016,"Surveillance",1,"A",131,2,NA,NA,NA,0,NA,NA,NA,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"770","North Macedonia","MKD","EUR",7,2015,"Surveillance",1,"A",168,3,NA,NA,NA,1,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA
"771","North Macedonia","MKD","EUR",8,2014,"Surveillance",1,"A",146,2,NA,NA,NA,0,NA,NA,NA,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"772","North Macedonia","MKD","EUR",9,2013,"Surveillance",1,"A",163,0,NA,NA,NA,1,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA
"773","North Macedonia","MKD","EUR",10,2012,"Surveillance",1,"A",155,0,NA,NA,NA,1,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
"774","North Macedonia","MKD","EUR",11,2011,"Surveillance",1,"A",130,0,NA,NA,NA,3,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA
"775","North Macedonia","MKD","EUR",12,2010,"Surveillance",1,"A",153,2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA
"776","North Macedonia","MKD","EUR",13,2009,"Surveillance",1,"A",191,0,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA
"777","Malta","MLT","EUR",1,2022,"Surveillance",1,"A",31,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,2,NA,NA,NA,3,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"778","Malta","MLT","EUR",2,2021,"Surveillance",1,"N",27,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,1,NA,NA,NA,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"779","Malta","MLT","EUR",3,2019,"Surveillance",1,"N",37,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,0,NA,NA,NA,2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"780","Malta","MLT","EUR",4,2018,"Surveillance",1,"N",27,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,0,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"781","Malta","MLT","EUR",5,2017,"Surveillance",1,"A",23,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,0,NA,NA,NA,2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"782","Malta","MLT","EUR",6,2016,"Surveillance",1,"A",33,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"783","Malta","MLT","EUR",7,2015,"Surveillance",1,"A",13,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"784","Malta","MLT","EUR",8,2012,"Surveillance",1,"A",13,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"785","Malta","MLT","EUR",9,2011,"Surveillance",1,"A",17,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"786","Malta","MLT","EUR",10,2009,"Surveillance",1,"A",17,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"787","Malta","MLT","EUR",11,2007,"pre-2010 TME data collection",1,"A",18,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"788","Malta","MLT","EUR",12,2006,"pre-2010 TME data collection",1,"A",14,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"789","Malta","MLT","EUR",13,2005,"Surveillance",1,"A",11,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"790","Malta","MLT","EUR",14,2004,"Surveillance",1,"A",7,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"791","Malta","MLT","EUR",15,2003,"Surveillance",1,"A",9,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"792","Malta","MLT","EUR",16,2002,"Surveillance",1,"A",13,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"793","Malta","MLT","EUR",17,2001,"Surveillance",1,"A",9,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"794","Malta","MLT","EUR",18,1999,"Surveillance",1,"A",13,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"795","Myanmar","MMR","SEA",1,2013,"Survey",1,"A",1103,NA,5,3.1,6.8,NA,0.1,0,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6,2.5,5.1
"796","Myanmar","MMR","SEA",2,2008,"Survey",1,"A",1071,NA,4.2,3.1,5.6,NA,0.7,0.3,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.03,0.51,1.84
"797","Myanmar","MMR","SEA",3,2003,"Survey",1,"A",733,NA,3.96,2.65,5.68,NA,0.68,0.22,1.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.59,1.56,4.05
"798","Montenegro","MNE","EUR",1,2022,"Surveillance",1,"A",51,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,0,NA,NA,NA,3,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"799","Montenegro","MNE","EUR",2,2021,"Surveillance",1,"A",49,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,0,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"800","Montenegro","MNE","EUR",3,2020,"Surveillance",1,"A",26,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"801","Montenegro","MNE","EUR",4,2019,"Surveillance",1,"A",53,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"802","Montenegro","MNE","EUR",5,2018,"Surveillance",1,"A",57,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"803","Montenegro","MNE","EUR",6,2017,"Surveillance",1,"A",46,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,0,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"804","Montenegro","MNE","EUR",7,2016,"Surveillance",1,"A",50,0,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
"805","Montenegro","MNE","EUR",8,2015,"Surveillance",1,"A",53,0,NA,NA,NA,1,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"806","Montenegro","MNE","EUR",9,2014,"Surveillance",1,"A",63,0,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"807","Montenegro","MNE","EUR",10,2013,"Surveillance",1,"A",67,0,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"808","Montenegro","MNE","EUR",11,2012,"Surveillance",1,"A",58,0,NA,NA,NA,1,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"809","Montenegro","MNE","EUR",12,2011,"Surveillance",1,"A",57,1,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"810","Montenegro","MNE","EUR",13,2010,"Surveillance",1,"A",61,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
"811","Montenegro","MNE","EUR",14,2009,"Surveillance",1,"A",80,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"812","Montenegro","MNE","EUR",15,2008,"Surveillance",1,"A",75,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"813","Montenegro","MNE","EUR",16,2007,"pre-2010 TME data collection",1,"A",76,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"814","Montenegro","MNE","EUR",17,2006,"pre-2010 TME data collection",1,"A",90,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"815","Montenegro","MNE","EUR",18,2005,"Surveillance",1,"A",82,0,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"816","Mongolia","MNG","WPR",1,2022,"Surveillance",1,"A",1327,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1327,93,NA,NA,NA,62,NA,NA,NA,93,NA,NA,NA,NA,NA,NA,NA
"817","Mongolia","MNG","WPR",2,2016,"Survey",1,"A",1273,NA,NA,NA,NA,NA,NA,NA,NA,1156,NA,5.5,4.2,6.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"818","Mongolia","MNG","WPR",3,2007,"Survey",1,"A",650,NA,1.4,0.7,2.5,NA,0.8,0.3,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.2,8.9,13.9
"819","Mongolia","MNG","WPR",4,1999,"Survey",1,"A",405,NA,0.99,0.27,2.51,NA,0.25,0.01,1.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.32,11.06,18.12
"820","Northern Mariana Islands","MNP","WPR",1,2022,"Surveillance",1,"A",14,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,1,NA,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"821","Northern Mariana Islands","MNP","WPR",2,2021,"Surveillance",1,"A",11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,0,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"822","Northern Mariana Islands","MNP","WPR",3,2020,"Surveillance",1,"N",24,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,2,NA,NA,NA,3,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"823","Northern Mariana Islands","MNP","WPR",4,2019,"Surveillance",1,"N",24,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,0,NA,NA,NA,3,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"824","Northern Mariana Islands","MNP","WPR",5,2018,"Surveillance",1,"N",15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,1,NA,NA,NA,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"825","Northern Mariana Islands","MNP","WPR",6,2017,"Surveillance",1,"A",22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,0,NA,NA,NA,4,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"826","Northern Mariana Islands","MNP","WPR",7,2016,"Surveillance",1,"A",16,0,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
"827","Northern Mariana Islands","MNP","WPR",8,2014,"Surveillance",1,"A",19,1,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"828","Northern Mariana Islands","MNP","WPR",9,2012,"Surveillance",1,"A",15,0,NA,NA,NA,0,NA,NA,NA,30,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
"829","Northern Mariana Islands","MNP","WPR",10,2011,"Surveillance",1,"A",19,0,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA
"830","Northern Mariana Islands","MNP","WPR",11,2010,"Surveillance",1,"A",17,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"831","Northern Mariana Islands","MNP","WPR",12,2009,"Surveillance",1,"A",21,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"832","Northern Mariana Islands","MNP","WPR",13,2007,"pre-2010 TME data collection",1,"A",14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"833","Northern Mariana Islands","MNP","WPR",14,2006,"Surveillance",1,"A",18,2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"834","Northern Mariana Islands","MNP","WPR",15,2005,"Surveillance",1,"A",24,2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"835","Northern Mariana Islands","MNP","WPR",16,2004,"Surveillance",1,"A",21,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"836","Northern Mariana Islands","MNP","WPR",17,2003,"Surveillance",1,"A",27,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"837","Northern Mariana Islands","MNP","WPR",18,2002,"Surveillance",1,"A",29,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA
"838","Mozambique","MOZ","AFR",1,2007,"Survey",1,"A",1102,NA,3.5,2.2,4.8,NA,0.2,0,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.26,3.13,5.67
"839","Mozambique","MOZ","AFR",2,1999,"Survey",1,"A",1028,NA,3.5,2.45,4.85,NA,1.75,1.04,2.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.04,10.92,15.44
"840","Mauritius","MUS","AFR",1,2022,"Surveillance",1,"A",113,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113,2,NA,NA,NA,113,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"841","Mauritius","MUS","AFR",2,2019,"Surveillance",1,"A",110,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110,1,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"842","Mauritius","MUS","AFR",3,2018,"Surveillance",1,"N",118,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118,1,NA,NA,NA,6,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"843","Mauritius","MUS","AFR",4,2017,"Surveillance",1,"A",105,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"844","Mauritius","MUS","AFR",5,2016,"Surveillance",1,"A",111,2,NA,NA,NA,1,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"845","Mauritius","MUS","AFR",6,2015,"Surveillance",1,"A",119,1,NA,NA,NA,1,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"846","Mauritius","MUS","AFR",7,2014,"Surveillance",1,"A",114,0,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"847","Mauritius","MUS","AFR",8,2013,"Surveillance",1,"A",118,0,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA
"848","Mauritius","MUS","AFR",9,2012,"Surveillance",1,"A",121,0,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"849","Mauritius","MUS","AFR",10,2011,"Surveillance",1,"A",100,1,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"850","Mauritius","MUS","AFR",11,2010,"Surveillance",1,"A",105,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"851","Malawi","MWI","AFR",1,2019,"Survey",1,"A",1466,NA,0.68,0.32,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,1541,NA,2.32,1.56,3.08,NA,8.19,6.83,9.7,NA,2.04,1.38,2.9,NA,7.4,6.14,8.89
"852","Malawi","MWI","AFR",2,2011,"Survey",1,"A",1196,NA,0.42,0.14,0.97,NA,0.33,0.06,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7,1.5,5
"853","Malaysia","MYS","WPR",1,2022,"Surveillance",1,"N",11510,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11513,103,NA,NA,NA,311,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA
"854","Malaysia","MYS","WPR",2,2021,"Surveillance",1,"N",10265,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10434,95,NA,NA,NA,227,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA
"855","Malaysia","MYS","WPR",3,2019,"Surveillance",1,"N",11961,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12019,142,NA,NA,NA,246,NA,NA,NA,150,NA,NA,NA,NA,NA,NA,NA
"856","Malaysia","MYS","WPR",4,2014,"Surveillance",1,"A",4732,19,NA,NA,NA,54,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103,NA,NA,NA
"857","Namibia","NAM","AFR",1,2015,"Survey",1,"A",2463,NA,4.3,3.4,5.1,NA,0.7,0.4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.3,6.2,8.3
"858","Namibia","NAM","AFR",2,2008,"Survey",1,"A",1054,NA,3.8,2.7,5.1,NA,0.8,0.3,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.7,8,11.6
"859","New Caledonia","NCL","WPR",1,2020,"Surveillance",1,"N",24,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"860","New Caledonia","NCL","WPR",2,2019,"Surveillance",1,"N",16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,0,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"861","New Caledonia","NCL","WPR",3,2018,"Surveillance",1,"A",23,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,0,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"862","New Caledonia","NCL","WPR",4,2017,"Surveillance",1,"A",25,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,1,NA,NA,NA,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
