"","country","iso3","g.whoregion","row.rank.new","year.new","source.new","all.areas.covered.new","area.desc.new","surv.quality.new","dst.rlt.new","mdr.new","mdr.new.pcnt","mdr.new.pcnt.lo","mdr.new.pcnt.hi","dr.r.nh.new","dr.r.nh.new.pcnt","dr.r.nh.new.pcnt.lo","dr.r.nh.new.pcnt.hi","xpert.new","xpert.dr.r.new","xpert.dr.r.new.pcnt","xpert.dr.r.new.pcnt.lo","xpert.dr.r.new.pcnt.hi","r.rlt.new","rr.new","rr.new.pcnt","rr.new.pcnt.lo","rr.new.pcnt.hi","dst.rlt.hr.new","dst.rlt.hr.new.pcnt","dst.rlt.hr.new.pcnt.lo","dst.rlt.hr.new.pcnt.hi","dst.rlt.rr.new","dst.rlt.rr.new.pcnt","dst.rlt.rr.new.pcnt.lo","dst.rlt.rr.new.pcnt.hi","dr.h.nr.new","dr.h.nr.new.pcnt","dr.h.nr.new.pcnt.lo","dr.h.nr.new.pcnt.hi"
"838","China, Macao SAR","MAC","WPR",2,2021,"Surveillance",1,NA,"A",191,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193,3,NA,NA,NA,12,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"839","China, Macao SAR","MAC","WPR",3,2020,"Surveillance",1,NA,"A",209,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,209,4,NA,NA,NA,20,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA
"840","China, Macao SAR","MAC","WPR",4,2019,"Surveillance",1,NA,"A",221,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,224,5,NA,NA,NA,19,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA
"841","China, Macao SAR","MAC","WPR",5,2018,"Surveillance",1,NA,"A",203,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,203,4,NA,NA,NA,17,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA
"842","China, Macao SAR","MAC","WPR",6,2015,"Surveillance",1,NA,"A",243,3,NA,NA,NA,3,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA
"843","China, Macao SAR","MAC","WPR",7,2014,"Surveillance",1,NA,"A",230,4,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA
"844","China, Macao SAR","MAC","WPR",8,2013,"Surveillance",1,NA,"A",244,5,NA,NA,NA,1,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA
"845","China, Macao SAR","MAC","WPR",9,2012,"Surveillance",1,NA,"A",261,2,NA,NA,NA,1,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA
"846","China, Macao SAR","MAC","WPR",10,2011,"Surveillance",1,NA,"A",258,4,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA
"847","China, Macao SAR","MAC","WPR",11,2010,"Surveillance",1,NA,"A",221,4,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA
"848","China, Macao SAR","MAC","WPR",12,2009,"Surveillance",1,NA,"A",201,3,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA
"849","China, Macao SAR","MAC","WPR",13,2008,"Surveillance",1,NA,"A",243,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"850","China, Macao SAR","MAC","WPR",14,2007,"Surveillance",1,NA,"A",251,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA
"851","China, Macao SAR","MAC","WPR",15,2006,"pre-2010 TME data collection",1,NA,"A",251,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"852","China, Macao SAR","MAC","WPR",16,2005,"Surveillance",1,NA,"A",265,6,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA
"853","Morocco","MAR","EMR",1,2014,"Survey",1,NA,"A",1086,NA,1,0.3,1.7,NA,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8,1.8,3.8
"854","Morocco","MAR","EMR",2,2006,"Survey",1,NA,"A",1049,NA,0.48,0.15,1.11,NA,0.29,0.06,0.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.62,2.56,4.97
"855","Republic of Moldova","MDA","EUR",1,2022,"Surveillance",1,NA,"A",936,188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1096,238,NA,NA,NA,214,NA,NA,NA,189,NA,NA,NA,NA,NA,NA,NA
"856","Republic of Moldova","MDA","EUR",2,2021,"Surveillance",1,NA,"A",916,254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,991,256,NA,NA,NA,328,NA,NA,NA,256,NA,NA,NA,NA,NA,NA,NA
"857","Republic of Moldova","MDA","EUR",3,2020,"Surveillance",1,NA,"A",659,166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,840,218,NA,NA,NA,216,NA,NA,NA,168,NA,NA,NA,NA,NA,NA,NA
"858","Republic of Moldova","MDA","EUR",4,2019,"Surveillance",1,NA,"N",1194,299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1342,441,NA,NA,NA,402,NA,NA,NA,301,NA,NA,NA,NA,NA,NA,NA
"859","Republic of Moldova","MDA","EUR",5,2018,"Surveillance",1,NA,"A",1264,309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1397,402,NA,NA,NA,419,NA,NA,NA,346,NA,NA,NA,NA,NA,NA,NA
"860","Republic of Moldova","MDA","EUR",6,2017,"Surveillance",1,NA,"A",1159,308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1444,399,NA,NA,NA,424,NA,NA,NA,316,NA,NA,NA,NA,NA,NA,NA
"861","Republic of Moldova","MDA","EUR",7,2016,"Surveillance",1,NA,"A",1189,304,NA,NA,NA,6,NA,NA,NA,314,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119,NA,NA,NA
"862","Republic of Moldova","MDA","EUR",8,2015,"Surveillance",1,NA,"A",1292,402,NA,NA,NA,18,NA,NA,NA,252,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,NA,NA
"863","Republic of Moldova","MDA","EUR",9,2012,"Surveillance",1,NA,"A",1264,299,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126,NA,NA,NA
"864","Republic of Moldova","MDA","EUR",10,2011,"Surveillance",1,NA,"A",1379,359,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,144,NA,NA,NA
"865","Republic of Moldova","MDA","EUR",11,2006,"Surveillance",1,NA,"A",825,160,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,NA,NA,NA
"866","Madagascar","MDG","AFR",1,2007,"Survey",1,NA,"A",810,NA,0.49,0.13,1.26,NA,0,0,0.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.07,2.8,5.72
"867","Maldives","MDV","SEA",1,2021,"Surveillance",1,NA,"N",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"868","Maldives","MDV","SEA",2,2019,"Surveillance",1,NA,"N",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"869","Maldives","MDV","SEA",3,2016,"Surveillance",1,NA,"A",0,0,NA,NA,NA,0,NA,NA,NA,59,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"870","Mexico","MEX","AMR",1,2009,"Survey",1,NA,"A",1584,NA,2.4,2.1,2.8,NA,0.2,0.1,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.1,5.6,6.6
"871","Marshall Islands","MHL","WPR",1,2022,"Surveillance",1,NA,"A",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"872","Marshall Islands","MHL","WPR",2,2021,"Surveillance",1,NA,"A",20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"873","Marshall Islands","MHL","WPR",3,2019,"Surveillance",1,NA,"N",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"874","Marshall Islands","MHL","WPR",4,2018,"Surveillance",1,NA,"A",48,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"875","Marshall Islands","MHL","WPR",5,2017,"Surveillance",1,NA,"A",67,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"876","Marshall Islands","MHL","WPR",6,2014,"Surveillance",1,NA,"A",44,0,NA,NA,NA,0,NA,NA,NA,38,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"877","Marshall Islands","MHL","WPR",7,2013,"Surveillance",1,NA,"A",72,1,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"878","Marshall Islands","MHL","WPR",8,2012,"Surveillance",1,NA,"A",73,3,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"879","Marshall Islands","MHL","WPR",9,2011,"Surveillance",1,NA,"A",50,1,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"880","Marshall Islands","MHL","WPR",10,2010,"Surveillance",1,NA,"A",68,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"881","North Macedonia","MKD","EUR",1,2022,"Surveillance",1,NA,"A",2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106,2,NA,NA,NA,0,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"882","North Macedonia","MKD","EUR",2,2021,"Surveillance",1,NA,"A",100,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,1,NA,NA,NA,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"883","North Macedonia","MKD","EUR",3,2020,"Surveillance",1,NA,"A",81,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,1,NA,NA,NA,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"884","North Macedonia","MKD","EUR",4,2019,"Surveillance",1,NA,"A",106,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126,1,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"885","North Macedonia","MKD","EUR",5,2018,"Surveillance",1,NA,"A",128,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128,0,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"886","North Macedonia","MKD","EUR",6,2017,"Surveillance",1,NA,"A",136,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136,0,NA,NA,NA,5,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"887","North Macedonia","MKD","EUR",7,2016,"Surveillance",1,NA,"A",131,2,NA,NA,NA,0,NA,NA,NA,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"888","North Macedonia","MKD","EUR",8,2015,"Surveillance",1,NA,"A",168,3,NA,NA,NA,1,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA
"889","North Macedonia","MKD","EUR",9,2014,"Surveillance",1,NA,"A",146,2,NA,NA,NA,0,NA,NA,NA,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"890","North Macedonia","MKD","EUR",10,2013,"Surveillance",1,NA,"A",163,0,NA,NA,NA,1,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA
"891","North Macedonia","MKD","EUR",11,2012,"Surveillance",1,NA,"A",155,0,NA,NA,NA,1,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
"892","North Macedonia","MKD","EUR",12,2011,"Surveillance",1,NA,"A",130,0,NA,NA,NA,3,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA
"893","North Macedonia","MKD","EUR",13,2010,"Surveillance",1,NA,"A",153,2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA
"894","North Macedonia","MKD","EUR",14,2009,"Surveillance",1,NA,"A",191,0,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA
"895","Mali","MLI","AFR",1,2019,"Survey",1,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1105,NA,0.9,0.4,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"896","Malta","MLT","EUR",1,2022,"Surveillance",1,NA,"A",31,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,2,NA,NA,NA,3,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"897","Malta","MLT","EUR",2,2021,"Surveillance",1,NA,"N",27,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,1,NA,NA,NA,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"898","Malta","MLT","EUR",3,2019,"Surveillance",1,NA,"N",37,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,0,NA,NA,NA,2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"899","Malta","MLT","EUR",4,2018,"Surveillance",1,NA,"N",27,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,0,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"900","Malta","MLT","EUR",5,2017,"Surveillance",1,NA,"A",23,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,0,NA,NA,NA,2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"901","Malta","MLT","EUR",6,2016,"Surveillance",1,NA,"A",33,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"902","Malta","MLT","EUR",7,2015,"Surveillance",1,NA,"A",13,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"903","Malta","MLT","EUR",8,2012,"Surveillance",1,NA,"A",13,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"904","Malta","MLT","EUR",9,2011,"Surveillance",1,NA,"A",17,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"905","Malta","MLT","EUR",10,2009,"Surveillance",1,NA,"A",17,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"906","Malta","MLT","EUR",11,2007,"pre-2010 TME data collection",1,NA,"A",18,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"907","Malta","MLT","EUR",12,2006,"pre-2010 TME data collection",1,NA,"A",14,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"908","Malta","MLT","EUR",13,2005,"Surveillance",1,NA,"A",11,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"909","Malta","MLT","EUR",14,2004,"Surveillance",1,NA,"A",7,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"910","Malta","MLT","EUR",15,2003,"Surveillance",1,NA,"A",9,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"911","Malta","MLT","EUR",16,2002,"Surveillance",1,NA,"A",13,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"912","Malta","MLT","EUR",17,2001,"Surveillance",1,NA,"A",9,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"913","Malta","MLT","EUR",18,1999,"Surveillance",1,NA,"A",13,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"914","Myanmar","MMR","SEA",1,2020,"Surveillance",1,NA,"A",442,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33246,1302,NA,NA,NA,127,NA,NA,NA,89,NA,NA,NA,NA,NA,NA,NA
"915","Myanmar","MMR","SEA",2,2018,"Surveillance",1,NA,"A",278,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45169,2194,NA,NA,NA,105,NA,NA,NA,84,NA,NA,NA,NA,NA,NA,NA
"916","Myanmar","MMR","SEA",3,2013,"Survey",1,NA,"A",1103,NA,5,3.1,6.8,NA,0.1,0,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6,2.5,5.1
"917","Myanmar","MMR","SEA",4,2008,"Survey",1,NA,"A",1071,NA,4.2,3.1,5.6,NA,0.7,0.3,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.03,0.51,1.84
"918","Myanmar","MMR","SEA",5,2003,"Survey",1,NA,"A",733,NA,3.96,2.65,5.68,NA,0.68,0.22,1.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.59,1.56,4.05
"919","Montenegro","MNE","EUR",1,2022,"Surveillance",1,NA,"A",51,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,0,NA,NA,NA,3,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"920","Montenegro","MNE","EUR",2,2021,"Surveillance",1,NA,"A",49,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,0,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"921","Montenegro","MNE","EUR",3,2020,"Surveillance",1,NA,"A",26,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"922","Montenegro","MNE","EUR",4,2019,"Surveillance",1,NA,"A",53,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"923","Montenegro","MNE","EUR",5,2018,"Surveillance",1,NA,"A",57,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"924","Montenegro","MNE","EUR",6,2017,"Surveillance",1,NA,"A",46,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,0,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"925","Montenegro","MNE","EUR",7,2016,"Surveillance",1,NA,"A",50,0,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
"926","Montenegro","MNE","EUR",8,2015,"Surveillance",1,NA,"A",53,0,NA,NA,NA,1,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"927","Montenegro","MNE","EUR",9,2014,"Surveillance",1,NA,"A",63,0,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"928","Montenegro","MNE","EUR",10,2013,"Surveillance",1,NA,"A",67,0,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"929","Montenegro","MNE","EUR",11,2012,"Surveillance",1,NA,"A",58,0,NA,NA,NA,1,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"930","Montenegro","MNE","EUR",12,2011,"Surveillance",1,NA,"A",57,1,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"931","Montenegro","MNE","EUR",13,2010,"Surveillance",1,NA,"A",61,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
"932","Montenegro","MNE","EUR",14,2009,"Surveillance",1,NA,"A",80,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"933","Montenegro","MNE","EUR",15,2008,"Surveillance",1,NA,"A",75,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"934","Montenegro","MNE","EUR",16,2007,"pre-2010 TME data collection",1,NA,"A",76,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"935","Montenegro","MNE","EUR",17,2006,"pre-2010 TME data collection",1,NA,"A",90,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"936","Montenegro","MNE","EUR",18,2005,"Surveillance",1,NA,"A",82,0,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"937","Mongolia","MNG","WPR",1,2022,"Surveillance",1,NA,"A",1327,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1327,93,NA,NA,NA,62,NA,NA,NA,93,NA,NA,NA,NA,NA,NA,NA
"938","Mongolia","MNG","WPR",2,2021,"Surveillance",1,NA,"A",116,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1106,84,NA,NA,NA,46,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,NA
"939","Mongolia","MNG","WPR",3,2020,"Surveillance",1,NA,"A",545,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1612,90,NA,NA,NA,114,NA,NA,NA,37,NA,NA,NA,NA,NA,NA,NA
"940","Mongolia","MNG","WPR",4,2019,"Surveillance",1,NA,"N",501,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1491,104,NA,NA,NA,112,NA,NA,NA,35,NA,NA,NA,NA,NA,NA,NA
"941","Mongolia","MNG","WPR",5,2018,"Surveillance",1,NA,"N",966,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1242,54,NA,NA,NA,169,NA,NA,NA,38,NA,NA,NA,NA,NA,NA,NA
"942","Mongolia","MNG","WPR",6,2016,"Survey",1,NA,"A",1273,NA,NA,NA,NA,NA,NA,NA,NA,1156,NA,5.5,4.2,6.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"943","Mongolia","MNG","WPR",7,2007,"Survey",1,NA,"A",650,NA,1.4,0.7,2.5,NA,0.8,0.3,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.2,8.9,13.9
